county,precinct,office,district,party,candidate,votes,early_voting,mail,election_day
Osceola,112,No. 1 Constitutional Amendment,,,Yes,2287,789,1107,391
Osceola,113,No. 1 Constitutional Amendment,,,Yes,2608,948,1339,321
Osceola,130,No. 1 Constitutional Amendment,,,Yes,157,72,85,
Osceola,131,No. 1 Constitutional Amendment,,,Yes,180,86,94,
Osceola,132,No. 1 Constitutional Amendment,,,Yes,435,175,204,56
Osceola,133,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,134,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,135,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,136,No. 1 Constitutional Amendment,,,Yes,193,64,129,
Osceola,137,No. 1 Constitutional Amendment,,,Yes,295,148,108,39
Osceola,138,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,139,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,150,No. 1 Constitutional Amendment,,,Yes,628,253,248,127
Osceola,151,No. 1 Constitutional Amendment,,,Yes,4551,2286,1807,458
Osceola,152,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,153,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,154,No. 1 Constitutional Amendment,,,Yes,944,402,422,120
Osceola,155,No. 1 Constitutional Amendment,,,Yes,409,160,181,68
Osceola,156,No. 1 Constitutional Amendment,,,Yes,276,119,115,42
Osceola,157,No. 1 Constitutional Amendment,,,Yes,599,259,243,97
Osceola,158,No. 1 Constitutional Amendment,,,Yes,667,281,306,80
Osceola,159,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,160,No. 1 Constitutional Amendment,,,Yes,637,300,241,96
Osceola,200,No. 1 Constitutional Amendment,,,Yes,5407,2331,2445,631
Osceola,201,No. 1 Constitutional Amendment,,,Yes,2476,1023,1154,299
Osceola,202,No. 1 Constitutional Amendment,,,Yes,37,37,,
Osceola,203,No. 1 Constitutional Amendment,,,Yes,846,309,379,158
Osceola,204,No. 1 Constitutional Amendment,,,Yes,4320,1767,2004,549
Osceola,210,No. 1 Constitutional Amendment,,,Yes,2802,1097,1286,419
Osceola,211,No. 1 Constitutional Amendment,,,Yes,3055,1072,1398,585
Osceola,212,No. 1 Constitutional Amendment,,,Yes,189,51,100,38
Osceola,250,No. 1 Constitutional Amendment,,,Yes,517,198,246,73
Osceola,251,No. 1 Constitutional Amendment,,,Yes,1930,890,833,207
Osceola,300,No. 1 Constitutional Amendment,,,Yes,2112,834,1030,248
Osceola,301,No. 1 Constitutional Amendment,,,Yes,485,206,213,66
Osceola,302,No. 1 Constitutional Amendment,,,Yes,2465,939,1210,316
Osceola,303,No. 1 Constitutional Amendment,,,Yes,2015,908,871,236
Osceola,304,No. 1 Constitutional Amendment,,,Yes,3664,1557,1613,494
Osceola,305,No. 1 Constitutional Amendment,,,Yes,3016,1245,1303,468
Osceola,306,No. 1 Constitutional Amendment,,,Yes,1641,717,717,207
Osceola,307,No. 1 Constitutional Amendment,,,Yes,2311,907,1008,396
Osceola,308,No. 1 Constitutional Amendment,,,Yes,597,247,280,70
Osceola,309,No. 1 Constitutional Amendment,,,Yes,436,178,172,86
Osceola,331,No. 1 Constitutional Amendment,,,Yes,858,326,399,133
Osceola,350,No. 1 Constitutional Amendment,,,Yes,357,133,178,46
Osceola,351,No. 1 Constitutional Amendment,,,Yes,815,355,347,113
Osceola,352,No. 1 Constitutional Amendment,,,Yes,509,201,228,80
Osceola,353,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,360,No. 1 Constitutional Amendment,,,Yes,1037,396,492,149
Osceola,390,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,391,No. 1 Constitutional Amendment,,,Yes,1467,681,595,191
Osceola,392,No. 1 Constitutional Amendment,,,Yes,946,371,408,167
Osceola,400,No. 1 Constitutional Amendment,,,Yes,593,296,209,88
Osceola,401,No. 1 Constitutional Amendment,,,Yes,520,251,196,73
Osceola,402,No. 1 Constitutional Amendment,,,Yes,532,224,233,75
Osceola,403,No. 1 Constitutional Amendment,,,Yes,2330,928,1028,374
Osceola,405,No. 1 Constitutional Amendment,,,Yes,344,116,164,64
Osceola,406,No. 1 Constitutional Amendment,,,Yes,1428,556,641,231
Osceola,407,No. 1 Constitutional Amendment,,,Yes,1429,559,620,250
Osceola,408,No. 1 Constitutional Amendment,,,Yes,366,172,144,50
Osceola,410,No. 1 Constitutional Amendment,,,Yes,2176,885,931,360
Osceola,411,No. 1 Constitutional Amendment,,,Yes,2404,832,1067,505
Osceola,412,No. 1 Constitutional Amendment,,,Yes,821,252,352,217
Osceola,420,No. 1 Constitutional Amendment,,,Yes,6237,2685,2747,805
Osceola,450,No. 1 Constitutional Amendment,,,Yes,836,373,309,154
Osceola,451,No. 1 Constitutional Amendment,,,Yes,82,47,35,
Osceola,452,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,470,No. 1 Constitutional Amendment,,,Yes,737,362,280,95
Osceola,471,No. 1 Constitutional Amendment,,,Yes,683,334,279,70
Osceola,500,No. 1 Constitutional Amendment,,,Yes,506,54,150,302
Osceola,501,No. 1 Constitutional Amendment,,,Yes,808,167,237,404
Osceola,502,No. 1 Constitutional Amendment,,,Yes,3089,1213,1093,783
Osceola,503,No. 1 Constitutional Amendment,,,Yes,3403,1333,1490,580
Osceola,504,No. 1 Constitutional Amendment,,,Yes,4442,2087,1833,522
Osceola,505,No. 1 Constitutional Amendment,,,Yes,1212,554,493,165
Osceola,506,No. 1 Constitutional Amendment,,,Yes,2779,1196,842,741
Osceola,507,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,508,No. 1 Constitutional Amendment,,,Yes,2044,1014,769,261
Osceola,520,No. 1 Constitutional Amendment,,,Yes,4966,2156,2015,795
Osceola,521,No. 1 Constitutional Amendment,,,Yes,4838,2007,2017,814
Osceola,522,No. 1 Constitutional Amendment,,,Yes,3688,1616,1515,557
Osceola,523,No. 1 Constitutional Amendment,,,Yes,788,365,286,137
Osceola,550,No. 1 Constitutional Amendment,,,Yes,1438,627,553,258
Osceola,551,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,552,No. 1 Constitutional Amendment,,,Yes,81,46,35,
Osceola,553,No. 1 Constitutional Amendment,,,Yes,496,183,313,
Osceola,570,No. 1 Constitutional Amendment,,,Yes,538,232,238,68
Osceola,571,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,580,No. 1 Constitutional Amendment,,,Yes,0,,,
Osceola,100,No. 1 Constitutional Amendment,,,No,138,56,82,
Osceola,101,No. 1 Constitutional Amendment,,,No,845,341,418,86
Osceola,102,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,103,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,104,No. 1 Constitutional Amendment,,,No,661,267,362,32
Osceola,105,No. 1 Constitutional Amendment,,,No,402,171,182,49
Osceola,106,No. 1 Constitutional Amendment,,,No,59,,59,
Osceola,107,No. 1 Constitutional Amendment,,,No,616,230,314,72
Osceola,109,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,110,No. 1 Constitutional Amendment,,,No,374,140,187,47
Osceola,111,No. 1 Constitutional Amendment,,,No,236,103,133,
Osceola,112,No. 1 Constitutional Amendment,,,No,551,199,263,89
Osceola,113,No. 1 Constitutional Amendment,,,No,716,275,383,58
Osceola,130,No. 1 Constitutional Amendment,,,No,75,38,37,
Osceola,131,No. 1 Constitutional Amendment,,,No,51,,51,
Osceola,132,No. 1 Constitutional Amendment,,,No,89,37,52,
Osceola,133,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,134,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,135,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,136,No. 1 Constitutional Amendment,,,No,32,,32,
Osceola,137,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,138,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,139,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,150,No. 1 Constitutional Amendment,,,No,170,88,82,
Osceola,151,No. 1 Constitutional Amendment,,,No,1670,712,890,68
Osceola,152,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,153,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,154,No. 1 Constitutional Amendment,,,No,258,111,147,
Osceola,155,No. 1 Constitutional Amendment,,,No,47,,47,
Osceola,156,No. 1 Constitutional Amendment,,,No,46,,46,
Osceola,157,No. 1 Constitutional Amendment,,,No,124,52,72,
Osceola,158,No. 1 Constitutional Amendment,,,No,196,83,113,
Osceola,159,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,160,No. 1 Constitutional Amendment,,,No,164,80,84,
Osceola,200,No. 1 Constitutional Amendment,,,No,1278,570,615,93
Osceola,201,No. 1 Constitutional Amendment,,,No,573,225,295,53
Osceola,202,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,203,No. 1 Constitutional Amendment,,,No,227,84,111,32
Osceola,204,No. 1 Constitutional Amendment,,,No,1158,461,593,104
Osceola,210,No. 1 Constitutional Amendment,,,No,684,270,337,77
Osceola,211,No. 1 Constitutional Amendment,,,No,770,313,330,127
Osceola,212,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,250,No. 1 Constitutional Amendment,,,No,105,64,41,
Osceola,251,No. 1 Constitutional Amendment,,,No,426,177,218,31
Osceola,300,No. 1 Constitutional Amendment,,,No,541,224,282,35
Osceola,301,No. 1 Constitutional Amendment,,,No,97,45,52,
Osceola,302,No. 1 Constitutional Amendment,,,No,675,265,355,55
Osceola,303,No. 1 Constitutional Amendment,,,No,574,239,277,58
Osceola,304,No. 1 Constitutional Amendment,,,No,897,387,418,92
Osceola,305,No. 1 Constitutional Amendment,,,No,735,332,323,80
Osceola,306,No. 1 Constitutional Amendment,,,No,426,193,183,50
Osceola,307,No. 1 Constitutional Amendment,,,No,477,184,225,68
Osceola,308,No. 1 Constitutional Amendment,,,No,105,36,69,
Osceola,309,No. 1 Constitutional Amendment,,,No,99,46,53,
Osceola,331,No. 1 Constitutional Amendment,,,No,199,98,101,
Osceola,350,No. 1 Constitutional Amendment,,,No,98,47,51,
Osceola,351,No. 1 Constitutional Amendment,,,No,254,131,123,
Osceola,352,No. 1 Constitutional Amendment,,,No,132,64,68,
Osceola,353,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,360,No. 1 Constitutional Amendment,,,No,265,110,155,
Osceola,390,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,391,No. 1 Constitutional Amendment,,,No,329,138,149,42
Osceola,392,No. 1 Constitutional Amendment,,,No,220,114,106,
Osceola,400,No. 1 Constitutional Amendment,,,No,84,50,34,
Osceola,401,No. 1 Constitutional Amendment,,,No,91,48,43,
Osceola,402,No. 1 Constitutional Amendment,,,No,110,52,58,
Osceola,403,No. 1 Constitutional Amendment,,,No,515,212,248,55
Osceola,405,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,406,No. 1 Constitutional Amendment,,,No,315,122,143,50
Osceola,407,No. 1 Constitutional Amendment,,,No,287,97,143,47
Osceola,408,No. 1 Constitutional Amendment,,,No,41,41,,
Osceola,410,No. 1 Constitutional Amendment,,,No,563,209,291,63
Osceola,411,No. 1 Constitutional Amendment,,,No,601,232,279,90
Osceola,412,No. 1 Constitutional Amendment,,,No,240,87,98,55
Osceola,420,No. 1 Constitutional Amendment,,,No,1061,456,496,109
Osceola,450,No. 1 Constitutional Amendment,,,No,179,77,68,34
Osceola,451,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,452,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,470,No. 1 Constitutional Amendment,,,No,168,81,87,
Osceola,471,No. 1 Constitutional Amendment,,,No,168,82,86,
Osceola,500,No. 1 Constitutional Amendment,,,No,33,,,33
Osceola,501,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,502,No. 1 Constitutional Amendment,,,No,397,157,163,77
Osceola,503,No. 1 Constitutional Amendment,,,No,717,269,368,80
Osceola,504,No. 1 Constitutional Amendment,,,No,898,377,435,86
Osceola,505,No. 1 Constitutional Amendment,,,No,160,81,79,
Osceola,506,No. 1 Constitutional Amendment,,,No,317,112,122,83
Osceola,507,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,508,No. 1 Constitutional Amendment,,,No,408,158,219,31
Osceola,520,No. 1 Constitutional Amendment,,,No,996,400,495,101
Osceola,521,No. 1 Constitutional Amendment,,,No,954,356,501,97
Osceola,522,No. 1 Constitutional Amendment,,,No,764,353,345,66
Osceola,523,No. 1 Constitutional Amendment,,,No,127,58,69,
Osceola,550,No. 1 Constitutional Amendment,,,No,261,112,149,
Osceola,551,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,552,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,553,No. 1 Constitutional Amendment,,,No,56,,56,
Osceola,570,No. 1 Constitutional Amendment,,,No,115,50,65,
Osceola,571,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,580,No. 1 Constitutional Amendment,,,No,0,,,
Osceola,100,No. 2 Constitutional Amendment,,,Yes,380,149,183,48
Osceola,101,No. 2 Constitutional Amendment,,,Yes,2613,986,1200,427
Osceola,102,No. 2 Constitutional Amendment,,,Yes,167,91,76,
Osceola,103,No. 2 Constitutional Amendment,,,Yes,37,,37,
Osceola,104,No. 2 Constitutional Amendment,,,Yes,2400,878,1279,243
Osceola,105,No. 2 Constitutional Amendment,,,Yes,1685,659,839,187
Osceola,106,No. 2 Constitutional Amendment,,,Yes,543,120,423,
Osceola,107,No. 2 Constitutional Amendment,,,Yes,2079,762,972,345
Osceola,109,No. 2 Constitutional Amendment,,,Yes,200,92,71,37
Osceola,110,No. 2 Constitutional Amendment,,,Yes,1602,574,727,301
Osceola,111,No. 2 Constitutional Amendment,,,Yes,1077,412,513,152
Osceola,112,No. 2 Constitutional Amendment,,,Yes,2261,759,1142,360
Osceola,113,No. 2 Constitutional Amendment,,,Yes,2561,927,1357,277
Osceola,130,No. 2 Constitutional Amendment,,,Yes,194,89,105,
Osceola,131,No. 2 Constitutional Amendment,,,Yes,206,88,118,
Osceola,132,No. 2 Constitutional Amendment,,,Yes,434,171,211,52
Osceola,133,No. 2 Constitutional Amendment,,,Yes,0,,,
Osceola,134,No. 2 Constitutional Amendment,,,Yes,0,,,
Osceola,135,No. 2 Constitutional Amendment,,,Yes,0,,,
Osceola,136,No. 2 Constitutional Amendment,,,Yes,181,57,124,
Osceola,137,No. 2 Constitutional Amendment,,,Yes,249,114,103,32
Osceola,138,No. 2 Constitutional Amendment,,,Yes,0,,,
Osceola,139,No. 2 Constitutional Amendment,,,Yes,0,,,
Osceola,150,No. 2 Constitutional Amendment,,,Yes,672,265,281,126
Osceola,151,No. 2 Constitutional Amendment,,,Yes,4116,1822,2020,274
Osceola,152,No. 2 Constitutional Amendment,,,Yes,0,,,
Osceola,153,No. 2 Constitutional Amendment,,,Yes,0,,,
Osceola,154,No. 2 Constitutional Amendment,,,Yes,903,334,465,104
Osceola,155,No. 2 Constitutional Amendment,,,Yes,324,108,174,42
Osceola,156,No. 2 Constitutional Amendment,,,Yes,271,108,132,31
Osceola,157,No. 2 Constitutional Amendment,,,Yes,494,194,230,70
Osceola,158,No. 2 Constitutional Amendment,,,Yes,666,274,331,61
Osceola,159,No. 2 Constitutional Amendment,,,Yes,0,,,
Osceola,160,No. 2 Constitutional Amendment,,,Yes,659,284,273,102
Osceola,200,No. 2 Constitutional Amendment,,,Yes,5343,2271,2494,578
Osceola,201,No. 2 Constitutional Amendment,,,Yes,2219,849,1130,240
Osceola,202,No. 2 Constitutional Amendment,,,Yes,0,,,
Osceola,203,No. 2 Constitutional Amendment,,,Yes,788,287,368,133
Osceola,204,No. 2 Constitutional Amendment,,,Yes,4260,1707,2054,499
Osceola,210,No. 2 Constitutional Amendment,,,Yes,2837,1089,1355,393
Osceola,211,No. 2 Constitutional Amendment,,,Yes,2762,956,1321,485
Osceola,212,No. 2 Constitutional Amendment,,,Yes,195,48,103,44
Osceola,250,No. 2 Constitutional Amendment,,,Yes,508,210,227,71
Osceola,251,No. 2 Constitutional Amendment,,,Yes,1744,761,817,166
Osceola,300,No. 2 Constitutional Amendment,,,Yes,2052,801,1051,200
Osceola,301,No. 2 Constitutional Amendment,,,Yes,427,158,217,52
Osceola,302,No. 2 Constitutional Amendment,,,Yes,2416,899,1260,257
Osceola,303,No. 2 Constitutional Amendment,,,Yes,2156,916,992,248
Osceola,304,No. 2 Constitutional Amendment,,,Yes,3830,1595,1729,506
Osceola,305,No. 2 Constitutional Amendment,,,Yes,3184,1316,1419,449
Osceola,306,No. 2 Constitutional Amendment,,,Yes,1754,756,788,210
Osceola,307,No. 2 Constitutional Amendment,,,Yes,2226,853,1021,352
Osceola,308,No. 2 Constitutional Amendment,,,Yes,526,187,280,59
Osceola,309,No. 2 Constitutional Amendment,,,Yes,382,147,177,58
Osceola,331,No. 2 Constitutional Amendment,,,Yes,861,306,442,113
Osceola,350,No. 2 Constitutional Amendment,,,Yes,360,124,197,39
Osceola,351,No. 2 Constitutional Amendment,,,Yes,934,410,415,109
Osceola,352,No. 2 Constitutional Amendment,,,Yes,525,206,250,69
Osceola,353,No. 2 Constitutional Amendment,,,Yes,0,,,
Osceola,360,No. 2 Constitutional Amendment,,,Yes,1045,381,538,126
Osceola,390,No. 2 Constitutional Amendment,,,Yes,0,,,
